user_id,age,gender,country,subscription_type,preferred_genres,avg_daily_watch_time,preferred_watch_time,account_age_months
2808,25,Female,Canada,Standard,"Action,Sci-Fi",0.5,Evening,1
2809,45,Female,Canada,Basic,Horror,0.76,Night,10
2810,28,Male,France,Basic,"Action,Comedy",2.79,Evening,4
2811,33,Male,France,Standard,"Horror,Animation",0.5,Evening,14
2812,27,Male,USA,Premium,"Horror,Romance,Drama",1.92,Evening,21
2813,55,Male,USA,Basic,"Romance,Fantasy,Thriller",3.12,Evening,26
2814,31,Female,USA,Premium,"Sci-Fi,Horror",3.54,Evening,38
2815,56,Female,France,Standard,"Fantasy,Documentary",2.06,Evening,52
2816,44,Female,Mexico,Premium,"Animation,Fantasy,Horror",1.74,Afternoon,5
2817,40,Male,UK,Basic,"Fantasy,Sci-Fi,Thriller",3.13,Evening,15
2818,39,Female,USA,Standard,"Documentary,Drama",0.5,Afternoon,24
2819,39,Male,Japan,Premium,"Sci-Fi,Animation,Thriller",2.85,Evening,10
2820,18,Male,Brazil,Standard,"Drama,Documentary",6.29,Evening,35
2821,31,Female,Mexico,Standard,"Sci-Fi,Animation,Action",2.87,Evening,17
2822,45,Female,Germany,Basic,"Documentary,Sci-Fi,Comedy",0.5,Night,32
2823,34,Female,Mexico,Basic,"Action,Animation,Drama",1.76,Evening,9
2824,18,Male,USA,Standard,"Fantasy,Thriller",3.24,Evening,31
2825,34,Female,USA,Standard,"Horror,Sci-Fi",0.5,Evening,41
2826,55,Female,USA,Standard,"Horror,Drama",3.59,Night,15
2827,49,Female,Japan,Standard,Fantasy,0.83,Night,50
2828,34,Male,USA,Basic,"Drama,Romance,Documentary",2.22,Afternoon,3
2829,46,Other,Canada,Premium,Sci-Fi,8.0,Night,40
2830,30,Female,Canada,Premium,"Documentary,Romance,Thriller",8.0,Afternoon,35
2831,18,Female,UK,Basic,"Sci-Fi,Animation",2.52,Afternoon,51
2832,23,Male,Mexico,Standard,"Sci-Fi,Horror",1.69,Night,54
2833,53,Male,USA,Basic,"Drama,Documentary,Fantasy",0.5,Night,13
2834,31,Male,UK,Premium,"Drama,Animation",0.58,Evening,22
2835,32,Male,Australia,Premium,"Documentary,Drama,Thriller",1.4,Evening,48
2836,31,Female,USA,Premium,"Documentary,Thriller,Action",3.03,Morning,7
2837,57,Male,France,Standard,"Thriller,Sci-Fi,Drama",3.67,Evening,58
2838,54,Male,Brazil,Standard,"Fantasy,Drama",0.63,Evening,20
2839,61,Male,India,Basic,"Animation,Romance",1.92,Morning,37
2840,33,Male,Mexico,Standard,"Horror,Action,Thriller",2.24,Evening,26
2841,38,Male,UK,Standard,"Action,Fantasy",5.59,Evening,19
2842,18,Female,Germany,Basic,"Drama,Romance,Action",5.23,Evening,30
2843,52,Female,USA,Premium,Fantasy,4.25,Morning,34
2844,20,Male,USA,Standard,Fantasy,1.82,Morning,35
2845,37,Male,USA,Premium,"Sci-Fi,Action",0.5,Afternoon,28
2846,21,Male,UK,Standard,"Romance,Action",1.02,Evening,35
2847,27,Male,Mexico,Premium,"Documentary,Animation,Romance",2.43,Evening,34
2848,24,Female,UK,Premium,"Horror,Animation",2.54,Afternoon,48
2849,27,Female,Germany,Premium,"Fantasy,Thriller,Action",4.73,Evening,49
2850,28,Female,UK,Premium,Thriller,1.19,Evening,59
2851,28,Female,Canada,Premium,"Fantasy,Comedy,Romance",6.9,Night,16
2852,45,Male,India,Standard,"Animation,Drama,Documentary",0.5,Evening,48
2853,21,Female,USA,Basic,"Fantasy,Comedy",0.5,Afternoon,51
2854,37,Female,Germany,Standard,Action,0.5,Afternoon,32
2855,49,Female,UK,Premium,Horror,1.55,Evening,17
2856,28,Male,USA,Premium,"Fantasy,Romance,Sci-Fi",4.33,Afternoon,24
2857,26,Female,Canada,Standard,"Fantasy,Animation,Comedy",0.5,Evening,5
2858,32,Female,Brazil,Standard,Animation,1.99,Night,12
2859,49,Female,USA,Standard,Thriller,3.75,Evening,22
2860,37,Male,USA,Premium,"Horror,Comedy",0.5,Night,12
2861,28,Female,USA,Basic,Horror,0.5,Afternoon,29
2862,40,Female,Australia,Standard,"Documentary,Fantasy",1.69,Evening,58
2863,21,Female,Japan,Standard,Action,0.5,Evening,39
2864,43,Female,Germany,Basic,"Action,Romance,Thriller",1.5,Evening,39
2865,39,Female,Canada,Basic,"Comedy,Fantasy",0.5,Evening,36
2866,31,Male,Mexico,Standard,"Fantasy,Sci-Fi",8.0,Morning,6
2867,24,Female,Australia,Premium,"Romance,Action,Comedy",2.65,Evening,48
2868,24,Male,Brazil,Basic,"Documentary,Animation",2.9,Evening,8
2869,41,Female,Brazil,Standard,Action,1.78,Night,6
2870,49,Male,France,Premium,"Fantasy,Action",4.36,Evening,55
2871,27,Female,Canada,Premium,"Fantasy,Documentary",4.48,Evening,30
2872,40,Female,Mexico,Premium,"Comedy,Animation",0.5,Night,19
2873,18,Female,India,Standard,Sci-Fi,3.66,Evening,30
2874,27,Female,USA,Premium,Horror,2.09,Evening,25
2875,34,Female,USA,Basic,Drama,3.59,Afternoon,10
2876,24,Female,India,Premium,Thriller,6.27,Evening,48
2877,23,Male,USA,Standard,"Romance,Thriller,Horror",1.02,Night,2
2878,26,Male,Mexico,Standard,Thriller,2.12,Evening,46
2879,38,Male,UK,Standard,"Comedy,Animation",3.87,Night,43
2880,32,Male,USA,Basic,"Animation,Fantasy",8.0,Afternoon,24
2881,18,Female,USA,Premium,Thriller,2.37,Night,56
2882,18,Female,USA,Standard,"Comedy,Sci-Fi,Animation",3.19,Morning,28
2883,27,Female,USA,Standard,Fantasy,4.68,Night,34
2884,40,Male,Canada,Basic,"Romance,Sci-Fi",3.48,Afternoon,57
2885,18,Male,France,Standard,"Thriller,Documentary",7.13,Evening,3
2886,29,Female,India,Premium,"Drama,Romance",0.65,Afternoon,26
2887,28,Female,UK,Premium,"Animation,Horror,Sci-Fi",5.96,Afternoon,22
2888,51,Male,Canada,Premium,Drama,0.58,Afternoon,32
2889,30,Female,Canada,Standard,Fantasy,2.08,Evening,43
2890,39,Female,Canada,Basic,"Drama,Sci-Fi",1.85,Night,36
2891,36,Male,Canada,Standard,Horror,4.45,Evening,14
2892,18,Female,USA,Standard,Drama,1.27,Morning,37
2893,44,Male,USA,Basic,"Horror,Animation",0.5,Morning,3
2894,37,Female,USA,Premium,Fantasy,3.07,Afternoon,28
2895,41,Male,USA,Standard,"Documentary,Horror,Animation",2.33,Morning,26
2896,80,Male,France,Basic,"Comedy,Action",4.39,Evening,40
2897,18,Female,USA,Standard,"Romance,Thriller,Animation",3.55,Evening,10
2898,55,Male,Mexico,Standard,Comedy,5.63,Night,44
2899,31,Female,India,Premium,"Drama,Thriller,Sci-Fi",4.57,Evening,26
2900,38,Male,India,Standard,Romance,2.9,Evening,40
2901,34,Male,India,Standard,Horror,1.57,Night,23
2902,29,Male,USA,Basic,"Thriller,Action,Drama",0.5,Evening,7
2903,28,Female,Canada,Premium,"Comedy,Documentary,Horror",0.92,Evening,34
2904,38,Female,USA,Premium,"Animation,Sci-Fi,Romance",3.25,Night,58
2905,18,Male,Australia,Standard,Drama,0.5,Evening,12
2906,44,Female,Mexico,Basic,Horror,3.53,Morning,22
2907,30,Female,Brazil,Standard,"Horror,Thriller,Romance",1.82,Evening,52
2908,21,Female,UK,Standard,"Drama,Sci-Fi",5.06,Evening,11
2909,29,Female,Japan,Premium,"Horror,Thriller,Romance",2.7,Evening,9
2910,50,Female,USA,Premium,"Documentary,Horror",4.0,Evening,5
2911,28,Female,USA,Premium,"Action,Documentary,Drama",0.5,Night,6
2912,39,Male,Japan,Basic,"Drama,Thriller,Romance",0.5,Evening,7
2913,26,Male,UK,Premium,"Drama,Comedy,Thriller",0.59,Afternoon,46
2914,44,Male,India,Standard,"Action,Fantasy,Horror",1.01,Evening,18
2915,43,Male,USA,Premium,"Documentary,Fantasy",5.87,Afternoon,15
2916,57,Female,Brazil,Standard,Fantasy,3.72,Afternoon,1
2917,32,Male,Canada,Standard,"Horror,Thriller",1.13,Morning,48
2918,43,Male,Brazil,Standard,Action,6.27,Night,15
2919,36,Female,Brazil,Basic,"Drama,Fantasy",3.77,Evening,54
2920,50,Male,India,Standard,"Documentary,Thriller,Drama",2.67,Afternoon,9
2921,26,Male,USA,Premium,"Horror,Action,Drama",1.43,Night,7
2922,43,Male,India,Basic,"Fantasy,Sci-Fi",2.64,Night,44
2923,32,Female,USA,Basic,"Drama,Thriller,Romance",2.25,Night,9
2924,34,Male,USA,Basic,"Documentary,Animation,Horror",3.81,Morning,44
2925,36,Male,UK,Standard,"Horror,Thriller",0.64,Morning,11
2926,38,Female,Brazil,Premium,"Horror,Thriller,Documentary",5.42,Morning,3
2927,33,Female,Canada,Basic,"Comedy,Romance,Documentary",2.24,Night,13
2928,37,Female,Brazil,Basic,"Documentary,Thriller,Horror",4.11,Evening,5
2929,53,Female,Japan,Premium,"Drama,Romance",1.07,Afternoon,32
2930,46,Male,USA,Premium,"Documentary,Thriller",1.24,Night,22
2931,45,Male,India,Basic,"Thriller,Animation",6.92,Evening,54
2932,29,Male,USA,Premium,"Documentary,Thriller,Action",2.43,Evening,53
2933,24,Male,Mexico,Standard,Comedy,0.96,Evening,50
2934,46,Male,UK,Premium,"Horror,Sci-Fi,Comedy",0.5,Evening,43
2935,45,Male,Canada,Standard,Documentary,1.42,Evening,26
2936,52,Female,UK,Premium,"Documentary,Animation,Fantasy",4.73,Evening,3
2937,27,Female,USA,Basic,"Thriller,Action",0.72,Afternoon,54
2938,32,Male,UK,Standard,"Romance,Documentary,Thriller",4.92,Morning,41
2939,18,Female,USA,Standard,"Action,Comedy,Horror",0.5,Night,58
2940,30,Male,USA,Standard,"Fantasy,Animation",0.5,Night,8
2941,46,Male,USA,Premium,Documentary,2.33,Evening,24
2942,29,Female,Canada,Standard,"Fantasy,Documentary,Animation",4.08,Evening,40
2943,42,Male,Australia,Basic,"Comedy,Thriller",3.79,Morning,13
2944,32,Male,Germany,Standard,"Animation,Comedy",1.96,Evening,11
2945,38,Male,Mexico,Standard,"Animation,Horror,Fantasy",2.55,Evening,38
2946,21,Female,France,Premium,"Animation,Romance,Comedy",0.75,Evening,45
2947,36,Female,France,Standard,"Fantasy,Animation,Comedy",2.0,Evening,43
2948,18,Male,France,Standard,Romance,0.58,Evening,14
2949,32,Female,UK,Premium,"Comedy,Animation,Drama",6.59,Evening,46
2950,18,Female,France,Premium,Sci-Fi,2.83,Evening,51
2951,49,Female,USA,Standard,Horror,2.08,Evening,5
2952,44,Female,Brazil,Standard,"Romance,Sci-Fi",0.71,Night,47
2953,40,Male,Australia,Premium,"Horror,Sci-Fi,Animation",1.31,Evening,13
2954,53,Male,USA,Premium,Comedy,3.79,Morning,24
2955,23,Female,Australia,Premium,Drama,0.68,Afternoon,16
2956,55,Female,USA,Premium,"Action,Sci-Fi,Documentary",0.5,Evening,29
2957,46,Female,USA,Premium,"Fantasy,Thriller",0.92,Evening,19
2958,32,Female,USA,Premium,"Sci-Fi,Animation,Comedy",3.96,Evening,17
2959,48,Female,Australia,Premium,Sci-Fi,5.37,Night,31
2960,21,Female,Japan,Basic,Animation,1.34,Evening,48
2961,25,Female,Brazil,Standard,"Horror,Romance",3.8,Afternoon,29
2962,27,Female,USA,Standard,Romance,1.01,Evening,32
2963,28,Female,Canada,Standard,"Fantasy,Drama",1.78,Evening,46
2964,22,Male,France,Premium,Horror,0.5,Morning,17
2965,49,Male,USA,Premium,Comedy,3.11,Evening,7
2966,31,Female,France,Premium,"Action,Sci-Fi",3.17,Night,38
2967,39,Female,USA,Premium,Comedy,0.5,Evening,5
2968,28,Female,USA,Standard,"Animation,Drama",1.11,Evening,24
2969,18,Female,Canada,Premium,"Horror,Animation",1.65,Afternoon,56
2970,38,Male,France,Standard,"Drama,Thriller,Animation",3.72,Afternoon,59
2971,18,Male,USA,Standard,Horror,4.34,Night,33
2972,34,Female,USA,Basic,"Horror,Animation,Sci-Fi",3.17,Evening,48
2973,18,Male,USA,Premium,"Documentary,Action",0.61,Night,23
2974,58,Male,USA,Standard,Romance,1.1,Night,14
2975,45,Male,USA,Premium,"Drama,Documentary",0.71,Evening,59
2976,36,Male,UK,Standard,"Romance,Sci-Fi,Thriller",2.53,Night,34
2977,50,Female,France,Standard,"Horror,Documentary",2.61,Afternoon,4
2978,24,Male,UK,Standard,"Horror,Documentary,Drama",0.5,Afternoon,1
2979,41,Female,Australia,Standard,Horror,3.29,Afternoon,2
2980,37,Male,Japan,Premium,"Action,Animation",0.65,Afternoon,29
2981,38,Female,USA,Basic,"Action,Fantasy,Comedy",4.04,Evening,58
2982,50,Male,USA,Premium,Thriller,4.47,Evening,9
2983,43,Female,Mexico,Premium,"Documentary,Action",3.99,Afternoon,28
2984,38,Female,USA,Premium,Sci-Fi,1.31,Afternoon,33
2985,18,Male,USA,Standard,"Drama,Sci-Fi,Fantasy",1.07,Evening,23
2986,23,Female,USA,Premium,"Comedy,Fantasy",1.43,Evening,20
2987,33,Female,Germany,Standard,"Comedy,Sci-Fi,Fantasy",1.87,Evening,55
2988,36,Male,Germany,Basic,"Sci-Fi,Thriller,Horror",0.72,Evening,31
2989,21,Male,India,Standard,Fantasy,6.71,Afternoon,48
2990,63,Female,Mexico,Premium,"Romance,Action",1.75,Afternoon,46
2991,53,Female,UK,Basic,"Fantasy,Thriller,Action",0.5,Evening,55
2992,42,Male,UK,Standard,"Documentary,Thriller,Fantasy",8.0,Afternoon,59
2993,35,Male,USA,Basic,Documentary,1.65,Night,45
2994,32,Female,USA,Standard,Documentary,7.34,Evening,26
2995,23,Female,USA,Basic,Fantasy,1.24,Evening,31
2996,35,Female,USA,Premium,"Action,Documentary,Romance",0.64,Evening,32
2997,38,Male,USA,Standard,"Action,Drama,Comedy",3.34,Morning,51
2998,20,Female,USA,Premium,"Drama,Animation,Romance",1.42,Evening,47
2999,39,Male,UK,Standard,"Animation,Comedy",5.33,Evening,50
3000,33,Male,India,Premium,"Thriller,Action,Horror",1.56,Evening,35
3001,18,Female,Germany,Standard,"Thriller,Romance",1.03,Evening,15
3002,24,Other,India,Standard,"Animation,Comedy",8.0,Evening,15
3003,30,Male,UK,Standard,"Animation,Action,Documentary",4.44,Night,37
3004,57,Male,Canada,Standard,Fantasy,0.58,Evening,45
3005,41,Female,UK,Premium,"Thriller,Action",1.68,Morning,56
3006,18,Female,USA,Standard,"Drama,Comedy,Sci-Fi",0.5,Afternoon,59
3007,40,Female,USA,Premium,Thriller,0.5,Evening,25
3008,18,Female,India,Premium,Sci-Fi,4.8,Evening,20
3009,47,Male,India,Basic,"Horror,Drama",6.71,Evening,48
3010,29,Other,USA,Standard,"Documentary,Romance",3.36,Night,22
3011,33,Female,USA,Basic,"Romance,Drama",8.0,Night,20
3012,50,Female,UK,Standard,"Drama,Animation,Comedy",0.5,Evening,15
3013,19,Female,USA,Standard,"Documentary,Sci-Fi",1.01,Morning,30
3014,18,Female,UK,Premium,"Animation,Fantasy,Comedy",0.5,Evening,14
3015,27,Male,USA,Basic,Documentary,3.81,Afternoon,41
3016,47,Male,Canada,Basic,"Sci-Fi,Action,Drama",5.53,Afternoon,21
3017,18,Female,USA,Basic,"Horror,Sci-Fi,Animation",1.48,Night,50
3018,18,Male,UK,Standard,"Drama,Documentary",4.42,Evening,17
3019,29,Male,USA,Premium,Action,4.7,Night,5
3020,41,Female,UK,Premium,"Animation,Drama",0.5,Night,15
3021,49,Female,India,Premium,Thriller,1.18,Evening,56
3022,29,Male,UK,Premium,"Sci-Fi,Documentary",0.52,Night,43
3023,30,Female,Mexico,Standard,Fantasy,2.77,Evening,27
3024,48,Female,Brazil,Basic,"Romance,Drama,Sci-Fi",1.22,Afternoon,54
3025,18,Female,India,Basic,Sci-Fi,2.75,Evening,59
3026,30,Female,Australia,Premium,Comedy,5.22,Evening,44
3027,37,Male,France,Premium,"Fantasy,Romance,Animation",1.33,Evening,39
3028,40,Male,Brazil,Standard,"Sci-Fi,Thriller",8.0,Night,57
3029,28,Male,USA,Standard,"Drama,Documentary",1.31,Evening,20
3030,35,Female,Canada,Standard,Drama,0.6,Morning,53
3031,18,Female,India,Premium,Thriller,1.88,Afternoon,41
3032,27,Female,Australia,Basic,"Thriller,Action,Sci-Fi",1.27,Evening,35
3033,40,Female,India,Premium,"Romance,Fantasy,Documentary",0.5,Afternoon,17
3034,23,Female,Australia,Standard,"Sci-Fi,Action,Thriller",0.5,Afternoon,56
3035,35,Female,Mexico,Basic,"Fantasy,Animation,Documentary",3.41,Evening,9
3036,40,Male,France,Premium,"Sci-Fi,Comedy",6.75,Evening,43
3037,30,Male,Australia,Standard,"Horror,Documentary",1.45,Evening,46
3038,37,Female,Canada,Premium,"Action,Romance",0.5,Evening,58
3039,23,Male,India,Premium,"Comedy,Action,Sci-Fi",3.37,Afternoon,59
3040,32,Male,Brazil,Standard,"Thriller,Comedy",5.04,Evening,42
3041,42,Female,Brazil,Premium,"Thriller,Fantasy,Comedy",0.98,Morning,4
3042,36,Male,France,Standard,Romance,0.63,Night,16
3043,27,Female,UK,Standard,"Action,Fantasy",1.03,Evening,16
3044,37,Male,USA,Premium,Thriller,5.97,Afternoon,29
3045,43,Male,India,Standard,Animation,1.35,Evening,44
3046,18,Male,Germany,Basic,Documentary,2.65,Morning,32
3047,48,Female,USA,Premium,Drama,0.5,Evening,32
3048,30,Male,USA,Standard,Documentary,0.83,Afternoon,38
3049,40,Female,Brazil,Premium,"Drama,Thriller,Animation",0.65,Evening,39
3050,49,Female,Brazil,Premium,"Animation,Horror,Action",0.5,Evening,55
3051,18,Female,Brazil,Standard,"Horror,Comedy",0.5,Evening,40
3052,26,Male,France,Standard,"Comedy,Animation",1.35,Afternoon,38
3053,31,Male,UK,Standard,Fantasy,2.04,Evening,39
3054,25,Female,UK,Standard,"Horror,Sci-Fi,Thriller",0.93,Evening,41
3055,55,Female,USA,Premium,"Romance,Drama,Comedy",1.36,Evening,16
3056,24,Other,Brazil,Premium,"Romance,Documentary,Thriller",3.56,Night,54
3057,28,Male,USA,Basic,"Action,Comedy,Thriller",0.71,Afternoon,45
3058,37,Female,France,Standard,"Romance,Drama,Thriller",0.5,Evening,15
3059,20,Male,Canada,Premium,Drama,0.74,Afternoon,18
3060,30,Male,Canada,Standard,"Sci-Fi,Comedy,Thriller",6.36,Afternoon,4
3061,38,Male,India,Premium,"Horror,Romance",0.5,Afternoon,37
3062,31,Male,USA,Premium,"Romance,Horror",0.5,Evening,40
3063,33,Female,Australia,Standard,"Fantasy,Romance",0.5,Evening,4
3064,28,Male,USA,Standard,"Comedy,Documentary",1.18,Evening,17
3065,18,Female,USA,Premium,Animation,2.61,Evening,17
3066,38,Male,UK,Standard,"Animation,Thriller,Fantasy",6.03,Evening,34
3067,56,Female,USA,Standard,Sci-Fi,3.95,Afternoon,56
3068,35,Male,Australia,Premium,"Action,Fantasy,Drama",0.72,Evening,48
3069,37,Male,Canada,Premium,"Horror,Thriller,Fantasy",2.52,Morning,19
3070,43,Male,USA,Standard,"Documentary,Fantasy,Romance",2.73,Afternoon,22
3071,19,Male,USA,Basic,Horror,0.5,Evening,39
3072,55,Female,Germany,Standard,"Action,Documentary,Sci-Fi",1.39,Night,43
3073,37,Male,Australia,Standard,"Fantasy,Horror",0.93,Morning,1
3074,54,Female,UK,Standard,Action,0.5,Evening,53
3075,26,Male,Germany,Standard,"Fantasy,Action,Animation",0.5,Morning,18
3076,56,Female,Australia,Basic,Documentary,0.5,Night,39
3077,44,Female,Germany,Standard,"Thriller,Horror",4.89,Evening,28
3078,41,Male,USA,Standard,"Comedy,Horror",1.0,Evening,13
3079,37,Male,Germany,Standard,"Romance,Drama,Fantasy",1.7,Afternoon,35
3080,32,Male,Germany,Standard,Documentary,0.86,Night,9
3081,49,Female,Japan,Standard,"Action,Drama",0.5,Evening,17
3082,36,Male,Germany,Premium,"Horror,Action",0.76,Afternoon,34
3083,18,Female,India,Basic,"Documentary,Animation,Action",0.5,Evening,15
3084,21,Female,USA,Standard,"Documentary,Animation,Thriller",3.55,Afternoon,9
3085,32,Female,India,Premium,"Comedy,Fantasy,Thriller",5.95,Afternoon,39
3086,38,Female,Canada,Standard,"Fantasy,Thriller",1.43,Afternoon,19
3087,34,Female,France,Premium,Action,4.33,Afternoon,11
3088,49,Male,USA,Basic,"Drama,Thriller",1.39,Evening,24
3089,18,Female,UK,Standard,Fantasy,1.48,Evening,21
3090,36,Female,Australia,Standard,Documentary,1.66,Evening,18
3091,18,Male,France,Basic,"Romance,Comedy,Drama",4.29,Night,26
3092,44,Female,USA,Standard,"Thriller,Drama",6.88,Evening,49
3093,33,Male,Canada,Standard,Drama,3.41,Evening,54
3094,40,Female,USA,Standard,"Action,Horror",5.48,Afternoon,4
3095,24,Female,India,Premium,"Romance,Comedy",2.57,Afternoon,2
3096,50,Male,Mexico,Basic,"Action,Sci-Fi,Comedy",4.57,Evening,17
3097,47,Female,USA,Standard,"Fantasy,Horror",2.03,Evening,55
3098,42,Male,Brazil,Standard,Drama,3.7,Night,52
3099,33,Male,India,Standard,"Sci-Fi,Thriller",3.05,Morning,1
3100,41,Male,UK,Premium,Horror,3.46,Night,13
3101,26,Female,Japan,Standard,Animation,0.67,Morning,10
3102,45,Male,UK,Basic,Drama,0.5,Evening,17
3103,54,Male,France,Premium,"Action,Sci-Fi",2.65,Night,55
3104,47,Female,UK,Premium,Romance,1.65,Evening,21
3105,26,Male,UK,Standard,Sci-Fi,3.62,Evening,49
3106,39,Male,UK,Standard,"Romance,Fantasy",0.5,Evening,43
3107,19,Male,USA,Basic,Documentary,7.38,Night,9
3108,41,Male,Brazil,Standard,Thriller,3.04,Afternoon,31
3109,40,Male,UK,Standard,Comedy,0.5,Afternoon,35
3110,18,Male,UK,Standard,"Romance,Thriller",2.15,Evening,10
3111,21,Other,Mexico,Premium,"Romance,Sci-Fi",0.94,Afternoon,49
3112,31,Female,Canada,Standard,Comedy,0.8,Evening,48
3113,31,Male,Canada,Basic,Comedy,5.81,Morning,48
3114,20,Male,India,Standard,"Horror,Thriller,Animation",4.52,Night,15
3115,39,Male,Mexico,Standard,"Comedy,Thriller,Animation",0.5,Evening,45
3116,38,Female,USA,Standard,"Drama,Sci-Fi,Horror",0.5,Evening,2
3117,32,Male,Canada,Standard,Thriller,3.18,Night,58
3118,25,Male,India,Standard,"Documentary,Animation",4.71,Night,38
3119,47,Female,UK,Standard,"Romance,Drama",3.16,Night,3
3120,54,Male,UK,Standard,"Romance,Sci-Fi",1.86,Evening,26
3121,29,Male,USA,Basic,"Animation,Horror,Romance",8.0,Afternoon,56
3122,27,Female,USA,Basic,"Drama,Fantasy",3.99,Evening,33
3123,40,Female,Japan,Standard,"Drama,Horror",1.58,Evening,49
3124,30,Male,Australia,Basic,"Sci-Fi,Documentary,Comedy",2.19,Evening,24
3125,33,Female,India,Standard,Action,0.5,Night,59
3126,43,Male,Australia,Premium,"Sci-Fi,Comedy,Horror",8.0,Night,33
3127,18,Female,USA,Premium,"Horror,Sci-Fi,Thriller",1.13,Evening,30
3128,50,Female,USA,Standard,"Documentary,Horror",2.71,Evening,43
3129,35,Female,India,Premium,"Sci-Fi,Animation",2.75,Evening,4
3130,30,Female,UK,Standard,"Thriller,Sci-Fi",0.5,Evening,43
3131,33,Female,UK,Premium,Action,0.77,Evening,45
3132,34,Female,Mexico,Standard,"Drama,Sci-Fi",2.67,Evening,22
3133,18,Female,Germany,Standard,"Romance,Action,Drama",6.08,Evening,49
3134,52,Male,USA,Standard,"Thriller,Documentary",3.77,Evening,20
3135,35,Male,Mexico,Basic,"Documentary,Sci-Fi,Thriller",2.17,Morning,29
3136,40,Female,India,Premium,"Drama,Comedy",0.66,Morning,21
3137,46,Female,USA,Basic,"Romance,Animation,Drama",7.43,Night,45
3138,22,Male,Mexico,Standard,"Drama,Thriller",1.29,Morning,17
3139,40,Female,UK,Standard,Drama,0.5,Evening,2
3140,31,Female,Canada,Basic,"Fantasy,Comedy,Drama",0.5,Evening,34
3141,45,Other,India,Basic,Comedy,7.5,Night,22
3142,18,Female,India,Basic,"Action,Documentary",3.76,Evening,50
3143,33,Male,USA,Standard,"Fantasy,Documentary,Sci-Fi",0.61,Afternoon,6
3144,27,Male,USA,Premium,Thriller,0.5,Afternoon,25
3145,40,Male,USA,Standard,"Action,Fantasy",8.0,Morning,2
3146,40,Male,Germany,Basic,"Documentary,Fantasy,Sci-Fi",0.69,Afternoon,55
3147,26,Female,USA,Standard,Action,1.55,Night,43
3148,26,Female,UK,Premium,"Romance,Animation,Horror",2.36,Evening,17
3149,33,Female,USA,Standard,Drama,0.5,Morning,9
3150,24,Female,UK,Standard,Sci-Fi,1.06,Evening,20
3151,45,Male,USA,Premium,"Horror,Fantasy,Drama",7.19,Evening,37
3152,30,Male,Brazil,Basic,"Horror,Drama,Sci-Fi",3.01,Evening,52
3153,18,Male,USA,Standard,"Horror,Fantasy",1.15,Night,15
3154,30,Male,UK,Standard,"Documentary,Comedy,Thriller",3.92,Evening,26
3155,22,Female,Mexico,Premium,"Drama,Animation",4.54,Evening,25
3156,18,Male,Japan,Premium,"Thriller,Sci-Fi",0.5,Evening,31
3157,20,Male,USA,Premium,"Action,Documentary",2.21,Morning,30
3158,36,Male,USA,Standard,Comedy,1.14,Evening,49
3159,50,Female,Japan,Standard,"Action,Comedy",1.77,Evening,10
3160,38,Male,UK,Standard,Thriller,1.58,Evening,38
3161,27,Female,Australia,Premium,Fantasy,1.75,Afternoon,45
3162,40,Male,UK,Premium,"Fantasy,Thriller",1.85,Evening,21
3163,29,Female,UK,Standard,"Romance,Comedy",0.5,Evening,48
3164,26,Male,Canada,Standard,"Romance,Documentary,Sci-Fi",0.5,Evening,24
3165,21,Female,Japan,Basic,Fantasy,2.09,Evening,34
3166,18,Female,Mexico,Standard,"Drama,Fantasy,Documentary",6.87,Afternoon,28
3167,30,Female,USA,Standard,Thriller,3.43,Afternoon,52
3168,36,Female,Canada,Standard,"Action,Horror,Fantasy",0.68,Night,37
3169,33,Male,USA,Standard,"Romance,Action,Comedy",1.12,Evening,24
3170,30,Male,Canada,Basic,"Documentary,Animation,Horror",1.02,Morning,29
3171,23,Male,Mexico,Premium,Fantasy,3.67,Afternoon,17
3172,42,Female,UK,Premium,"Action,Comedy,Drama",8.0,Night,39
3173,19,Male,India,Premium,Action,1.1,Afternoon,24
3174,44,Male,France,Premium,Sci-Fi,0.5,Evening,17
3175,22,Female,India,Standard,"Horror,Action,Drama",6.91,Evening,37
3176,25,Female,Japan,Standard,"Action,Comedy,Documentary",3.5,Evening,6
3177,18,Male,USA,Premium,"Sci-Fi,Horror",4.49,Morning,42
3178,28,Female,USA,Standard,Thriller,0.59,Afternoon,37
3179,46,Female,UK,Standard,"Thriller,Drama,Romance",2.59,Night,46
3180,41,Male,USA,Standard,"Action,Thriller",0.66,Morning,31
3181,46,Male,Canada,Premium,"Horror,Drama",0.5,Evening,57
3182,41,Female,Canada,Basic,Romance,0.5,Night,20
3183,21,Female,India,Standard,Animation,6.4,Evening,46
3184,31,Male,UK,Standard,"Romance,Sci-Fi",0.61,Evening,2
3185,25,Male,Australia,Premium,"Fantasy,Horror",2.2,Evening,41
3186,50,Female,India,Standard,"Horror,Drama",8.0,Night,18
3187,20,Female,Mexico,Standard,"Drama,Thriller,Sci-Fi",0.5,Night,50
3188,45,Female,USA,Standard,"Romance,Comedy",4.12,Morning,22
3189,45,Male,Canada,Premium,"Fantasy,Action",2.28,Afternoon,41
3190,56,Male,UK,Premium,Horror,0.98,Night,37
3191,30,Female,UK,Standard,"Fantasy,Horror,Comedy",1.13,Night,26
3192,43,Male,UK,Standard,Sci-Fi,0.5,Afternoon,50
3193,62,Other,Brazil,Premium,"Documentary,Thriller,Drama",0.74,Night,12
