user_id,show_id,rating,liked,minutes_watched,watch_percentage,interaction_date
3240,597208,10.0,1,50,42.4,2024-06-10
4969,1232827,8.0,1,73,60.9,2024-11-04
416,129357,7.0,0,51,43.3,2024-02-01
1703,211052,2.6,0,64,53.5,2024-06-01
4154,1433758,4.9,0,59,49.8,2024-12-22
2763,280922,6.9,0,6,5.3,2024-07-09
2599,1144430,4.6,1,18,15.1,2024-04-30
3019,539565,5.7,1,93,77.9,2024-02-01
1070,58233,7.1,1,53,45.0,2024-09-05
1621,944952,7.4,1,114,95.8,2024-07-24
411,84858,2.9,0,14,12.4,2024-10-06
1498,570503,9.1,1,5,4.5,2024-01-24
2935,136911,6.5,1,38,31.8,2024-01-24
4424,637462,8.8,1,72,60.3,2024-07-13
3458,119685,5.5,0,6,5.7,2024-08-10
4238,128270,4.9,0,14,11.8,2024-02-10
2982,137116,3.7,0,27,22.5,2024-03-29
220,166428,1.3,0,15,13.2,2024-12-14
1450,23631,8.0,1,92,77.4,2024-04-04
3083,371608,6.4,1,108,90.1,2024-10-07
3851,502425,8.4,1,71,59.3,2024-12-22
4165,459073,5.5,1,79,66.4,2024-05-30
1892,613860,5.1,1,63,53.1,2024-07-25
1419,398222,6.7,0,15,12.7,2024-02-12
1278,393624,5.0,0,2,2.0,2024-03-08
1499,298614,4.7,0,42,35.8,2024-05-25
1824,300673,2.2,0,10,8.6,2024-02-04
3920,272435,9.8,1,38,32.0,2024-08-05
3939,513045,6.6,1,98,82.1,2024-10-17
4325,660353,2.4,0,15,12.9,2024-12-02
1935,539364,7.3,1,88,73.8,2024-03-26
1995,1225093,7.1,1,75,62.7,2024-04-09
844,433950,6.7,0,47,39.7,2024-05-12
7,937278,4.4,0,88,74.1,2024-07-30
4394,987917,3.6,0,65,54.2,2024-06-24
4219,186992,8.5,1,112,93.3,2024-08-24
1402,186992,8.5,1,110,92.2,2024-05-08
4015,346303,5.9,0,69,57.9,2024-11-06
2757,845222,7.6,1,46,38.6,2024-02-09
3223,493675,8.0,1,119,99.3,2024-11-15
433,347111,7.1,0,32,27.1,2024-09-16
3173,416234,9.7,1,8,7.0,2024-01-07
4125,256051,7.1,1,48,40.5,2024-10-20
3314,1199447,7.6,1,81,67.8,2024-07-11
561,69668,4.1,0,20,17.1,2024-04-28
101,945937,5.9,0,37,31.0,2024-07-25
4175,823395,8.2,1,119,99.7,2024-05-30
1161,157424,7.8,1,104,86.8,2024-06-20
4617,1102938,5.4,0,11,9.9,2024-09-25
4373,262551,7.4,1,87,73.1,2024-02-25
4617,400649,7.8,0,51,42.5,2024-08-19
1340,1281091,6.6,1,3,3.3,2024-01-13
646,402529,3.6,0,21,17.9,2024-10-02
2700,51540,4.8,0,18,15.4,2024-01-01
4116,436343,7.8,1,92,77.2,2024-10-20
3258,479520,7.6,1,48,40.3,2024-03-26
1963,265018,6.9,1,65,54.7,2024-07-28
2993,121789,2.3,0,47,40.0,2024-05-04
1019,696026,3.8,0,16,13.6,2024-07-13
251,475430,4.3,0,13,11.5,2024-09-28
1204,262481,3.4,0,57,47.5,2024-12-26
4556,47559,5.8,1,98,82.2,2024-04-16
369,296523,7.4,1,109,91.5,2024-11-13
2039,137315,2.0,0,22,18.6,2024-10-18
1808,805411,3.3,0,5,5.0,2024-12-23
599,321487,6.1,1,118,98.4,2024-03-18
4954,117629,6.7,1,96,80.1,2024-11-22
4848,745272,7.0,1,81,68.1,2024-01-23
4039,1019828,7.1,1,71,59.2,2024-03-26
1136,459928,8.3,1,68,57.2,2024-04-21
4553,826953,6.1,1,36,30.3,2024-09-15
602,44221,7.0,1,28,23.6,2024-09-11
108,37707,6.4,0,40,33.5,2024-07-31
4295,153133,1.0,0,42,35.3,2024-06-19
4274,401478,4.1,0,3,3.1,2024-01-06
749,1428765,3.4,0,4,3.5,2024-11-20
2246,267793,6.8,0,76,63.9,2024-04-01
10,132342,7.9,1,108,90.3,2024-10-18
3255,1407011,8.5,1,16,13.6,2024-04-26
2990,368993,9.7,1,15,12.7,2024-09-10
2838,418580,5.3,1,74,62.0,2024-07-14
4300,479520,7.5,1,86,72.5,2024-09-29
1956,1115749,6.0,1,19,16.4,2024-07-13
1500,84341,6.6,0,67,55.9,2024-11-05
1002,343701,8.5,1,118,99.1,2024-03-28
3265,658905,2.1,0,30,25.1,2024-07-25
4030,558095,2.6,0,7,5.9,2024-01-25
3453,1109237,3.9,0,98,81.7,2024-12-07
2173,762975,7.6,0,61,51.3,2024-12-22
286,644495,3.2,0,109,91.3,2024-05-14
311,42917,7.5,1,25,21.5,2024-08-11
3099,432991,4.6,1,29,24.9,2024-05-06
4073,258750,4.4,1,68,56.8,2024-03-12
12,351242,5.9,1,19,16.1,2024-06-06
1307,254193,7.2,1,21,18.0,2024-07-15
4112,77931,6.2,1,102,85.3,2024-06-12
4868,97659,7.9,0,104,87.3,2024-03-22
4915,602609,8.4,1,68,56.9,2024-07-09
4569,831405,6.3,1,69,58.2,2024-07-20
1054,399363,5.4,0,4,3.9,2024-10-02
2610,84892,3.0,0,33,27.7,2024-11-01
1376,1111873,3.0,0,46,38.8,2024-09-03
4733,5492,5.0,0,7,6.5,2024-01-24
1916,1293263,8.7,1,5,4.9,2024-07-31
3073,372782,5.8,0,27,22.9,2024-08-21
439,1274746,9.2,1,13,11.1,2024-10-29
4631,1361292,10.0,1,116,96.7,2024-06-16
1892,104634,5.5,0,15,12.7,2024-03-10
1791,351078,8.2,1,78,65.7,2024-10-30
2220,353070,3.8,0,2,1.9,2024-03-01
1156,1001811,6.4,1,73,60.9,2024-02-10
117,72721,3.8,0,53,44.9,2024-01-14
127,972313,5.6,1,109,91.0,2024-08-14
2449,810406,5.4,1,27,22.8,2024-09-16
2048,635996,5.9,1,13,11.0,2024-10-29
1289,1354627,1.0,0,14,12.1,2024-01-31
4983,286595,10.0,1,57,47.8,2024-01-17
2833,963261,6.5,1,48,40.2,2024-03-19
671,37821,2.8,0,37,31.5,2024-07-02
2320,749274,7.9,0,1,1.0,2024-10-18
2219,1397347,5.3,1,23,19.8,2024-07-14
3825,1088514,3.5,0,23,19.7,2024-10-21
1877,315635,8.8,1,61,51.4,2024-06-13
637,960700,4.3,0,12,10.3,2024-11-20
2041,653457,5.0,0,23,19.7,2024-06-13
2807,357407,3.9,0,4,3.4,2024-09-25
3028,35221,6.3,1,118,99.1,2024-03-04
270,388399,3.9,0,37,31.2,2024-07-09
1766,573106,3.8,0,13,11.5,2024-11-05
4577,1172267,4.4,0,1,1.0,2024-09-28
298,62255,4.4,0,64,54.1,2024-10-20
4228,396194,5.6,1,6,5.8,2024-10-28
1833,1044741,5.8,1,55,45.9,2024-10-09
3455,71689,6.8,1,28,23.6,2024-11-16
4040,888003,9.9,1,51,42.8,2024-03-01
4102,70364,2.3,0,27,23.0,2024-03-12
4275,317925,7.1,1,65,54.4,2024-04-19
4564,398920,6.5,0,11,10.0,2024-12-03
676,193610,3.1,0,47,39.9,2024-09-28
1235,979163,6.3,0,88,74.0,2024-11-16
87,298865,3.2,0,38,32.2,2024-05-23
2166,428323,10.0,1,118,98.4,2024-01-28
3357,820525,5.6,0,14,11.8,2024-11-14
3679,115432,5.1,0,30,25.1,2024-12-28
3965,381696,6.0,1,93,77.7,2024-06-12
1107,374458,3.7,0,70,58.5,2024-12-05
991,338970,5.6,0,102,85.2,2024-11-04
1369,35402,8.3,1,50,42.3,2024-06-30
3219,244260,4.2,0,13,10.9,2024-01-19
1451,268238,6.1,1,102,85.3,2024-10-19
1567,41616,7.7,1,3,3.0,2024-11-26
3578,99861,4.5,0,11,9.9,2024-07-12
4991,122293,4.5,0,90,75.1,2024-03-28
2715,390584,7.5,1,27,22.9,2024-09-06
3939,522924,5.0,0,46,39.1,2024-03-26
320,345931,3.3,0,98,82.5,2024-11-22
3400,450001,4.1,0,32,26.7,2024-01-28
4325,999134,7.4,0,62,51.8,2024-10-14
610,1406036,5.3,0,7,5.9,2024-02-04
4681,740794,4.6,1,86,71.7,2024-10-28
1225,429245,2.2,0,13,11.4,2024-03-07
172,1100795,5.2,0,1,1.0,2024-07-11
3228,259072,5.7,1,84,70.6,2024-07-23
2556,196242,3.8,0,24,20.7,2024-10-15
2917,1032742,7.2,1,106,88.6,2024-11-04
2107,412758,4.5,0,99,83.3,2024-05-19
300,556271,8.6,1,85,71.6,2024-01-19
966,41592,7.9,1,26,21.9,2024-12-12
2462,501953,6.3,1,10,8.4,2024-05-21
1031,357400,7.8,1,43,36.3,2024-11-04
2796,580944,9.0,1,13,11.3,2024-04-12
1962,198200,7.3,0,24,20.7,2024-11-13
1328,1379587,4.4,0,111,93.1,2024-04-05
3559,9543,7.0,1,96,80.5,2024-10-01
4184,520763,2.2,0,84,70.7,2024-04-01
4198,384682,6.9,0,56,46.7,2024-01-09
660,718343,7.1,1,86,71.7,2024-04-01
3374,233112,1.0,0,50,42.1,2024-03-12
1494,269955,7.9,1,50,42.1,2024-10-01
4578,1408235,3.6,0,84,70.6,2024-06-06
543,800815,7.3,1,112,93.8,2024-08-08
4727,122369,8.3,1,75,62.5,2024-05-19
3029,739542,10.0,1,92,77.4,2024-07-09
1704,1413196,10.0,1,99,83.0,2024-01-24
1765,370687,4.2,0,77,64.9,2024-11-03
4540,545742,10.0,1,48,40.4,2024-08-16
4028,481836,6.2,0,29,24.3,2024-11-14
4605,891933,5.7,0,20,16.7,2024-02-24
4190,242262,4.9,1,70,58.4,2024-05-12
4720,471968,6.9,1,64,53.9,2024-05-06
4149,781453,5.7,1,95,79.4,2024-02-25
4341,505642,7.0,1,28,23.4,2024-07-04
4031,279690,7.3,0,3,2.7,2024-04-03
3339,575291,5.8,0,31,25.9,2024-03-03
4870,91745,4.6,0,78,65.3,2024-10-29
3989,1153714,8.7,1,1,1.0,2024-10-29
4946,131634,4.2,0,30,25.5,2024-09-12
2124,45332,7.9,1,105,88.0,2024-09-18
138,876716,9.2,1,119,99.5,2024-07-17
451,1151506,5.7,0,55,46.6,2024-05-12
1201,161143,1.0,0,3,3.2,2024-06-06
1316,332976,3.6,0,16,13.9,2024-11-10
4343,287948,8.0,0,7,5.9,2024-11-28
4335,367462,7.4,1,94,78.4,2024-06-25
391,506464,5.5,1,76,63.6,2024-04-20
1520,572151,9.0,1,17,14.8,2024-03-07
3931,872497,6.3,0,47,39.5,2024-12-01
218,314385,2.9,0,97,81.5,2024-06-16
2533,606400,5.5,0,75,62.9,2024-02-16
1220,82505,8.9,1,42,35.5,2024-12-25
2117,353257,9.1,1,14,12.0,2024-07-01
506,264419,6.1,1,60,50.2,2024-11-12
2613,287903,7.0,1,84,70.7,2024-05-23
2066,14564,3.9,0,80,66.8,2024-05-24
2473,38277,8.8,1,95,79.6,2024-02-04
1041,1249289,5.4,1,84,70.8,2024-12-19
1702,357397,5.4,1,94,78.4,2024-08-25
276,545609,4.8,1,74,61.7,2024-06-03
3123,670439,4.5,0,74,62.5,2024-05-01
4747,525660,4.8,0,119,99.5,2024-11-28
3979,1240475,5.8,1,48,40.6,2024-08-25
878,115002,8.8,1,59,49.9,2024-11-03
1707,1207830,5.7,1,25,21.6,2024-07-21
1632,1106565,8.5,1,47,39.4,2024-02-16
75,265189,8.5,1,73,61.4,2024-02-26
4107,1106904,7.9,1,111,92.7,2024-08-15
803,311054,9.4,1,54,45.8,2024-10-29
3189,297021,5.0,1,103,86.1,2024-07-17
1155,1420424,8.6,1,41,34.6,2024-09-14
4060,1012148,5.3,1,109,91.0,2024-09-06
3937,269148,7.5,1,115,96.6,2024-01-15
4743,624860,2.8,0,24,20.6,2024-03-13
2005,163772,8.1,1,93,78.2,2024-01-21
167,628704,4.3,0,21,18.1,2024-01-14
505,1428961,5.3,0,1,1.0,2024-07-22
271,254065,8.0,1,18,15.6,2024-10-01
4859,340402,6.0,1,83,69.4,2024-06-19
3933,158999,3.6,0,34,28.8,2024-11-17
4429,720557,6.3,1,11,9.2,2024-05-23
1195,957314,8.8,1,100,83.6,2024-01-14
4013,885683,7.0,1,114,95.7,2024-04-14
1625,586393,8.0,1,55,46.3,2024-06-04
885,747803,6.0,1,65,54.9,2024-10-19
3638,531384,6.0,1,57,47.8,2024-12-01
2801,401981,4.3,1,49,41.4,2024-01-13
2631,93676,1.0,0,73,61.3,2024-01-15
241,513584,7.2,0,41,34.8,2024-08-18
2251,948632,5.1,0,59,49.5,2024-12-08
2566,314285,9.5,1,119,99.6,2024-01-13
1718,159389,5.2,0,71,59.2,2024-11-10
2579,46953,7.4,1,20,16.9,2024-06-10
4287,42882,7.6,1,114,95.5,2024-11-23
4906,915931,7.8,1,81,68.3,2024-10-15
4202,419635,7.6,0,63,52.8,2024-07-25
1664,109091,3.3,0,25,21.2,2024-11-23
4240,429107,7.3,0,11,9.6,2024-01-06
1989,485296,6.2,1,108,90.2,2024-06-23
893,420245,6.6,1,96,80.2,2024-04-29
2035,373473,4.2,0,85,71.3,2024-10-13
4066,214096,4.3,0,107,89.2,2024-06-02
1221,270759,6.6,1,107,89.8,2024-09-19
3582,876716,6.5,1,32,27.2,2024-09-13
583,1003180,5.8,1,44,37.3,2024-05-30
2218,41439,6.9,1,107,89.2,2024-10-07
4233,722913,6.7,0,1,1.0,2024-01-09
2035,199575,6.7,1,43,36.1,2024-01-18
4534,525041,5.1,0,32,27.5,2024-12-29
3144,414063,8.6,1,76,63.7,2024-12-13
549,1006911,5.6,0,51,43.1,2024-11-08
2685,221902,7.9,1,34,28.8,2024-05-03
3726,396940,7.2,1,5,4.8,2024-12-03
521,437542,2.6,0,80,67.2,2024-04-16
716,418702,8.8,1,69,57.6,2024-07-28
3238,98631,5.4,0,3,3.1,2024-06-03
962,434358,5.8,0,50,42.1,2024-08-23
851,269148,5.3,0,11,10.0,2024-03-09
4425,1428847,4.3,0,17,14.4,2024-12-25
2901,633844,1.5,0,20,16.8,2024-04-10
3369,1438774,5.9,0,4,3.4,2024-05-12
4093,715756,3.7,0,9,8.0,2024-02-17
2336,949701,3.9,0,22,18.8,2024-10-10
2778,70793,8.2,1,97,81.1,2024-08-21
953,352208,8.0,0,102,85.7,2024-07-26
3127,132923,7.2,1,39,32.6,2024-08-29
2141,1124641,9.5,1,80,66.9,2024-10-29
3666,396398,6.5,1,9,8.0,2024-10-08
3405,79123,6.8,0,91,76.1,2024-11-25
3564,639798,8.8,1,103,86.2,2024-09-25
1758,1214509,4.1,0,61,51.4,2024-04-15
4439,110552,6.6,1,106,89.1,2024-05-29
2244,218836,4.9,1,49,41.3,2024-02-12
1356,491480,6.6,0,28,24.2,2024-08-10
1409,865921,6.1,0,7,6.0,2024-02-11
3920,180894,2.7,0,96,80.2,2024-03-04
3661,134415,7.9,1,11,9.5,2024-06-17
1649,178809,5.7,0,12,10.1,2024-06-18
4457,157099,1.0,0,42,35.8,2024-06-19
3759,1049233,7.1,0,1,1.0,2024-08-23
4675,528549,3.0,0,30,25.1,2024-02-07
3858,821881,5.0,0,12,10.1,2024-09-20
4361,486589,6.4,1,109,91.5,2024-08-29
557,608980,7.2,0,9,7.5,2024-11-19
978,276907,6.8,1,114,95.5,2024-04-03
1868,1189198,8.6,1,64,53.8,2024-06-12
505,1432795,7.6,0,25,21.6,2024-06-23
4100,157336,6.3,0,23,19.7,2024-09-01
1607,261101,3.1,0,95,79.3,2024-10-19
2503,50601,5.0,0,3,2.6,2024-03-15
4270,38117,8.4,1,116,97.4,2024-05-16
4192,191717,3.6,0,53,44.9,2024-03-16
2501,44564,6.4,1,5,4.6,2024-04-26
2003,173484,7.4,0,24,20.0,2024-04-02
2592,172226,8.1,1,15,12.8,2024-10-16
4505,129743,4.3,0,58,48.9,2024-01-06
1568,292011,5.1,0,12,10.2,2024-05-04
2626,81796,8.8,1,11,9.5,2024-04-13
4162,496212,8.0,1,55,46.0,2024-09-28
725,659067,8.0,0,53,44.9,2024-10-11
3629,634244,9.4,1,5,4.2,2024-02-20
2971,50698,7.3,1,74,62.2,2024-01-21
3598,375868,4.6,0,38,32.0,2024-09-30
696,479753,7.0,0,56,47.5,2024-06-11
4149,441168,4.5,0,72,60.7,2024-02-14
3447,679888,8.0,1,95,79.6,2024-06-23
3714,367181,7.4,0,59,49.9,2024-02-05
3401,139659,8.0,0,10,8.9,2024-08-08
4515,989596,8.3,0,49,41.6,2024-12-23
4972,27578,5.9,1,106,88.7,2024-10-16
4308,473234,9.3,1,79,66.6,2024-05-17
4037,366672,2.2,0,62,52.0,2024-05-07
3003,272692,10.0,1,80,67.0,2024-10-09
3074,109451,4.5,0,1,1.0,2024-07-16
171,368993,6.1,1,19,16.1,2024-09-27
3007,683311,6.8,1,95,79.7,2024-11-24
2829,62219,4.0,0,1,1.4,2024-03-22
2071,323272,7.3,1,83,69.7,2024-12-02
2664,393729,6.1,1,88,74.0,2024-02-01
1859,212162,5.8,0,72,60.8,2024-08-03
3094,204260,7.5,1,76,64.0,2024-10-29
886,799497,9.8,1,113,94.4,2024-01-29
2693,403588,7.9,0,56,46.9,2024-05-24
2249,124623,2.8,0,66,55.1,2024-02-10
506,210479,8.9,1,101,84.2,2024-06-15
2475,38568,8.3,1,114,95.5,2024-02-26
4127,1051560,8.2,1,90,75.6,2024-05-06
1333,84155,5.6,1,81,67.9,2024-10-09
140,549590,7.8,0,16,13.3,2024-04-03
501,316410,7.8,1,57,47.6,2024-05-08
361,1030987,9.1,1,23,19.4,2024-02-28
1208,1175959,3.4,0,1,1.0,2024-12-18
862,789708,3.2,0,11,9.7,2024-04-25
526,477887,8.2,1,71,59.2,2024-06-04
1559,275985,5.8,1,118,99.1,2024-09-08
2160,682201,7.3,1,10,8.4,2024-06-30
617,1074656,6.6,0,32,27.4,2024-07-28
64,778819,6.8,1,5,4.3,2024-07-18
1023,1127209,7.5,1,72,60.8,2024-09-18
1883,505948,7.6,1,20,17.3,2024-05-03
2409,616219,4.4,1,2,2.5,2024-02-29
2593,237490,9.2,1,105,87.9,2024-06-21
516,300672,1.4,0,85,71.0,2024-11-30
4943,339158,8.2,1,20,17.4,2024-05-11
1530,290789,9.4,1,42,35.2,2024-07-24
722,417419,6.0,1,80,66.8,2024-01-08
4790,369885,4.1,0,100,84.1,2024-04-26
886,848958,5.6,1,22,18.9,2024-07-21
459,48392,1.6,0,117,98.3,2024-09-02
3680,129728,6.4,0,51,42.7,2024-02-17
370,9543,5.5,0,10,8.8,2024-12-09
2640,1393069,7.0,1,94,78.9,2024-05-01
2755,269242,4.9,1,101,84.9,2024-10-30
570,426253,6.7,1,117,97.8,2024-04-17
1475,631143,7.5,0,98,82.4,2024-08-20
4318,609189,6.6,1,104,87.3,2024-09-13
1947,526224,4.2,0,2,2.2,2024-01-30
2527,122044,6.3,0,12,10.4,2024-11-23
1763,503752,6.2,1,59,49.9,2024-03-23
372,57431,6.5,0,113,94.5,2024-12-08
3297,1214481,7.5,1,26,22.4,2024-01-18
2112,333622,6.9,1,77,64.5,2024-06-02
4948,440362,10.0,1,97,81.5,2024-03-23
2350,186976,6.9,1,93,77.8,2024-06-28
1821,401060,4.7,1,44,36.7,2024-04-24
4456,426375,6.2,1,9,8.1,2024-05-31
1606,826945,10.0,1,116,96.7,2024-12-04
1748,1135727,5.6,0,14,11.9,2024-09-17
1035,875067,7.0,1,80,67.4,2024-02-24
4319,118737,5.4,0,23,19.5,2024-11-01
2641,38033,8.3,1,54,45.8,2024-03-26
362,398173,6.6,0,31,26.4,2024-11-17
4183,102001,7.3,0,60,50.1,2024-09-17
2794,728118,3.2,0,63,53.2,2024-03-20
1829,618219,5.3,0,5,4.3,2024-08-12
1998,996154,8.6,1,61,51.2,2024-10-31
27,744742,2.4,0,82,68.8,2024-12-18
4402,330070,7.4,0,114,95.1,2024-02-05
216,963746,10.0,1,13,11.4,2024-03-12
2548,429191,6.0,1,95,79.5,2024-03-04
4168,23631,7.9,1,27,23.0,2024-03-30
1447,445605,8.3,1,69,57.5,2024-01-10
232,1383580,3.4,0,80,67.0,2024-12-09
986,1050266,6.1,0,15,12.6,2024-12-28
4569,126830,7.8,1,21,17.7,2024-05-10
1909,258514,7.4,1,85,71.5,2024-03-15
2491,1301994,4.5,0,3,2.8,2024-09-08
4972,1186532,7.1,1,17,14.3,2024-06-10
734,99494,7.4,1,75,62.7,2024-11-15
853,827887,6.9,1,119,99.5,2024-04-19
1707,187541,8.1,1,111,92.8,2024-10-09
256,802119,6.8,0,9,7.6,2024-06-09
4523,791177,6.4,0,109,91.5,2024-04-17
4659,613335,3.5,0,4,3.4,2024-04-10
387,37786,7.6,1,33,28.0,2024-07-27
1186,440249,6.9,0,26,21.9,2024-02-05
4769,59145,7.7,1,69,58.3,2024-11-22
4050,1865,4.7,1,10,8.5,2024-06-16
1159,354251,8.8,1,98,82.3,2024-08-30
3725,693158,6.0,0,63,52.5,2024-07-26
3874,157117,4.7,0,1,1.0,2024-03-03
3764,509585,8.6,1,100,84.1,2024-01-02
2970,110390,8.2,1,48,40.4,2024-10-08
2402,77117,5.2,1,98,82.2,2024-06-05
2756,254007,7.0,0,117,97.7,2024-08-03
3658,1184420,8.4,1,88,74.0,2024-11-05
3327,1430980,1.0,0,25,21.1,2024-03-10
1064,401698,10.0,1,101,84.2,2024-02-28
2226,419478,6.9,1,109,91.6,2024-04-07
2840,287888,7.6,0,114,95.0,2024-02-11
140,1146246,2.2,0,48,40.7,2024-10-21
4000,185574,6.4,1,63,52.6,2024-08-25
1370,249688,7.2,1,101,84.6,2024-03-25
1411,69792,5.9,0,12,10.7,2024-01-30
2041,522887,3.1,0,21,17.6,2024-08-11
3593,317960,7.4,1,96,80.1,2024-10-07
2317,80410,4.1,0,76,64.1,2024-10-10
3210,81185,5.4,0,9,7.6,2024-01-05
3623,500378,6.2,0,32,26.8,2024-08-11
1554,1249532,9.8,1,20,16.8,2024-06-15
3926,358430,8.0,0,22,18.5,2024-06-26
4224,159622,8.4,1,72,60.2,2024-09-07
4893,160139,9.4,1,78,65.4,2024-11-11
1588,804827,1.1,0,7,6.1,2024-10-27
2705,950253,5.8,1,14,11.9,2024-07-22
901,1016121,3.1,0,1,1.0,2024-01-11
3021,186975,5.4,0,9,8.2,2024-10-09
4066,570541,6.5,1,98,82.2,2024-09-15
906,90147,6.0,0,28,24.0,2024-03-20
3058,1061855,8.1,1,95,79.8,2024-09-28
2609,436387,7.9,1,74,62.4,2024-08-12
1164,500682,7.1,1,11,10.0,2024-01-18
3416,698916,6.1,1,118,98.8,2024-09-12
3210,598331,7.4,1,18,15.5,2024-04-24
4056,972433,4.0,0,34,28.5,2024-08-31
3629,76013,8.0,0,69,58.1,2024-01-20
2984,77877,5.0,0,45,37.5,2024-06-02
4390,71179,3.6,0,39,33.1,2024-03-01
4043,559907,4.4,0,49,41.6,2024-03-13
710,1066371,5.8,0,49,41.3,2024-08-02
3359,572628,5.4,1,74,62.2,2024-08-15
2335,68179,7.0,1,43,36.4,2024-06-23
2350,917263,3.1,0,12,10.5,2024-09-08
3423,582014,8.7,1,92,76.7,2024-09-11
3852,429189,9.9,1,97,81.0,2024-09-28
1141,430682,6.3,0,88,74.1,2024-03-16
2048,72477,7.4,0,14,12.4,2024-09-15
2994,844409,6.4,1,81,67.6,2024-09-24
649,97630,5.8,1,48,40.0,2024-12-06
674,951491,2.9,0,10,9.0,2024-05-09
2409,82099,2.5,0,48,40.2,2024-07-12
4899,1138194,7.4,1,17,14.2,2024-05-28
681,767825,8.5,1,109,91.1,2024-08-02
1512,949380,6.8,0,67,56.1,2024-05-05
3467,623521,7.4,1,19,15.9,2024-08-09
1646,554739,8.0,1,45,37.8,2024-05-05
1874,197583,7.7,0,16,14.1,2024-08-21
474,1118772,2.2,0,11,9.3,2024-07-21
4065,168399,4.8,0,25,21.1,2024-09-29
2646,320295,6.4,1,97,81.6,2024-01-27
3631,677602,4.9,0,14,12.4,2024-01-28
290,288980,5.1,0,103,86.5,2024-03-03
2850,530076,6.9,1,58,48.7,2024-08-13
2635,69792,5.8,1,1,1.6,2024-07-07
2315,1019420,5.3,0,7,6.2,2024-12-09
1215,114150,9.0,1,72,60.7,2024-07-23
927,1135869,5.1,1,13,11.7,2024-04-02
3634,154400,6.0,1,37,31.0,2024-08-05
1371,33555,3.4,0,19,16.3,2024-10-07
456,395000,4.9,0,113,94.4,2024-06-05
4892,1214539,6.2,1,75,63.1,2024-01-07
2408,579872,9.0,1,65,54.9,2024-09-01
204,346134,7.5,1,79,66.5,2024-09-16
1391,419704,4.6,1,55,46.0,2024-07-20
491,889675,7.8,0,4,4.0,2024-05-16
4824,611291,5.2,0,2,2.1,2024-06-28
4528,34179,3.9,0,37,30.9,2024-11-18
2681,430354,5.7,0,8,6.9,2024-11-29
3237,454227,7.0,0,15,12.7,2024-01-10
2920,826934,6.2,0,12,10.4,2024-04-15
4951,1416886,2.6,0,10,8.5,2024-06-14
2513,1216512,9.5,1,58,49.1,2024-03-10
2544,100683,3.2,0,6,5.1,2024-03-01
3211,1372745,3.3,0,78,65.2,2024-06-29
396,524087,6.7,1,61,51.3,2024-07-16
3380,931642,7.1,0,2,2.3,2024-08-17
3116,461054,4.4,1,34,28.9,2024-04-12
3476,982940,6.6,1,103,86.4,2024-05-28
981,1421783,4.1,0,107,89.5,2024-03-02
1556,237756,3.2,0,7,6.3,2024-12-15
2251,574074,3.7,0,2,2.3,2024-05-27
1255,643534,6.1,1,62,52.4,2024-02-27
246,71689,3.1,0,98,82.3,2024-11-08
3881,1008003,4.5,0,10,8.4,2024-04-16
2111,929170,4.8,1,42,35.3,2024-04-24
376,910858,6.4,1,62,52.4,2024-09-20
2225,938614,6.2,1,115,96.6,2024-04-10
273,785752,4.7,0,66,55.7,2024-09-05
2044,1020830,5.9,1,89,74.3,2024-05-02
3296,1224666,6.2,1,107,89.3,2024-01-06
1889,150213,4.7,0,33,28.0,2024-07-20
3181,50357,5.7,0,23,20.0,2024-02-07
2102,429422,7.3,1,102,85.7,2024-08-16
2302,157375,4.3,0,9,8.1,2024-07-16
4976,207475,7.2,0,36,30.7,2024-12-24
4482,355020,7.9,1,66,55.3,2024-11-19
4967,490176,5.2,1,33,28.2,2024-10-06
3467,87558,3.3,0,6,5.1,2024-10-28
4513,82505,7.5,1,79,66.6,2024-12-08
2987,399902,5.9,1,50,41.8,2024-12-23
4203,171759,2.3,0,112,93.6,2024-10-29
2243,413594,2.3,0,78,65.3,2024-11-16
3890,1421794,7.0,0,115,96.5,2024-11-09
1387,416477,4.1,1,28,23.9,2024-12-15
2025,1033219,7.6,1,40,34.1,2024-04-16
215,847258,7.0,1,2,2.0,2024-07-24
3941,1225624,7.1,1,76,63.8,2024-10-28
3272,110415,6.1,0,3,3.1,2024-04-11
2675,84342,8.1,1,107,89.3,2024-10-25
1097,701121,4.9,0,39,32.6,2024-11-08
3616,397278,3.5,0,51,43.0,2024-01-30
3205,1146147,6.4,1,32,27.5,2024-09-09
2987,156019,6.9,1,5,4.6,2024-07-31
1793,118451,6.4,1,65,54.8,2024-11-29
2824,73567,8.0,1,33,27.5,2024-08-12
349,480736,2.4,0,17,14.4,2024-12-16
3851,1299372,4.0,0,3,2.5,2024-09-05
1604,552504,1.0,0,60,50.5,2024-12-01
629,483435,9.9,1,106,88.4,2024-01-22
4660,532408,4.1,0,50,42.1,2024-07-03
468,785516,5.7,1,107,89.5,2024-01-29
666,657644,4.3,1,118,98.7,2024-02-26
1626,566872,7.4,1,119,99.5,2024-08-05
315,134683,6.0,0,33,27.6,2024-04-27
3130,934131,4.6,0,54,45.1,2024-08-29
1783,928391,7.4,0,56,47.2,2024-07-26
3404,478508,7.4,1,81,68.0,2024-06-04
3629,454983,7.6,0,4,3.8,2024-08-07
2341,222230,6.5,1,100,83.4,2024-02-14
355,726208,8.1,1,78,65.4,2024-03-17
10,283384,8.1,1,90,75.2,2024-07-07
